Features,Labels
Food/kaathi_rolls/153.jpg,rolls
Food/kaathi_rolls/238.jpg,rolls
Food/momos/139.jpg,momos
Food/chole_bhature/014.jpg,chole_bhature
Food/chai/341.jpg,chai
Food/chole_bhature/352.jpg,chole_bhature
Food/momos/089.jpg,momos
Food/butter_naan/221.jpg,butter_naan
Food/dal_makhani/086.jpg,dal_makhani
Food/dhokla/117.jpg,dhokla
Food/chapati/192.jpg,chapati
Food/kaathi_rolls/163.jpg,rolls
Food/chole_bhature/301.jpg,chole_bhature
Food/burger/195.jpg,burger
Food/kadai_paneer/349.jpg,kadai_paneer
Food/fried_rice/191.jpg,fried_rice
Food/pav_bhaji/237.jpg,pav_bhaji
Food/pakode/038.jpg,pakode
Food/jalebi/065.jpg,jalebi
Food/momos/098.jpg,momos
Food/chapati/394.jpg,chapati
Food/chole_bhature/013.jpg,chole_bhature
Food/chapati/243.jpg,chapati
Food/kaathi_rolls/270.jpg,rolls
Food/masala_dosa/083.jpg,masala_dosa
Food/momos/309.jpg,momos
Food/momos/002.jpg,momos
Food/idli/292.jpg,idli
Food/samosa/140.jpg,samosa
Food/kaathi_rolls/104.jpg,rolls
Food/momos/219.jpg,momos
Food/burger/105.jpg,burger
Food/dhokla/005.jpg,dhokla
Food/butter_naan/146.jpg,butter_naan
Food/momos/109.jpg,momos
Food/butter_naan/059.jpg,butter_naan
Food/jalebi/212.jpg,jalebi
Food/dal_makhani/068.jpg,dal_makhani
Food/idli/291.jpg,idli
Food/fried_rice/330.jpg,fried_rice
Food/pav_bhaji/197.jpg,pav_bhaji
Food/dhokla/045.jpg,dhokla
Food/dhokla/122.jpg,dhokla
Food/fried_rice/277.jpg,fried_rice
Food/pakode/173.jpg,pakode
Food/chapati/184.jpg,chapati
Food/chai/236.jpg,chai
Food/jalebi/061.jpg,jalebi
Food/pizza/126.jpg,pizza
Food/paani_puri/091.jpg,paani_puri
Food/chai/326.jpg,chai
Food/jalebi/159.jpg,jalebi
Food/paani_puri/082.jpg,paani_puri
Food/momos/302.jpg,momos
Food/dhokla/207.jpg,dhokla
Food/pakode/051.jpg,pakode
Food/samosa/232.jpg,samosa
Food/burger/116.jpg,burger
Food/pav_bhaji/051.jpg,pav_bhaji
Food/fried_rice/193.jpg,fried_rice
Food/kaathi_rolls/027.jpg,rolls
Food/jalebi/002.jpg,jalebi
Food/chapati/350.jpg,chapati
Food/pav_bhaji/016.jpg,pav_bhaji
Food/idli/309.jpg,idli
Food/jalebi/137.jpg,jalebi
Food/jalebi/087.jpg,jalebi
Food/kaathi_rolls/032.jpg,rolls
Food/momos/206.jpg,momos
Food/pizza/196.jpg,pizza
Food/masala_dosa/064.jpg,masala_dosa
Food/dal_makhani/052.jpg,dal_makhani
Food/fried_rice/190.jpg,fried_rice
Food/butter_naan/251.jpg,butter_naan
Food/kadai_paneer/327.jpg,kadai_paneer
Food/dhokla/223.jpg,dhokla
Food/pakode/210.jpg,pakode
Food/kadai_paneer/222.jpg,kadai_paneer
Food/kaathi_rolls/226.jpg,rolls
Food/chapati/017.jpg,chapati
Food/butter_naan/079.jpg,butter_naan
Food/jalebi/016.jpg,jalebi
Food/pav_bhaji/134.jpg,pav_bhaji
Food/momos/249.jpg,momos
Food/dal_makhani/043.jpg,dal_makhani
Food/dal_makhani/147.jpg,dal_makhani
Food/kulfi/090.jpg,kulfi
Food/idli/163.jpg,idli
Food/dal_makhani/011.jpg,dal_makhani
Food/chole_bhature/366.jpg,chole_bhature
Food/chapati/149.jpg,chapati
Food/burger/159.jpg,burger
Food/kaathi_rolls/161.jpg,rolls
Food/chapati/087.jpg,chapati
Food/pizza/010.jpg,pizza
Food/fried_rice/188.jpg,fried_rice
Food/butter_naan/162.jpg,butter_naan
Food/chai/174.jpg,chai
Food/chole_bhature/026.jpg,chole_bhature
Food/chapati/193.jpg,chapati
Food/pakode/010.jpg,pakode
Food/kaathi_rolls/256.jpg,rolls
Food/chai/125.jpg,chai
Food/butter_naan/297.jpg,butter_naan
Food/masala_dosa/080.jpg,masala_dosa
Food/dhokla/051.jpg,dhokla
Food/butter_naan/063.jpg,butter_naan
Food/burger/300.jpg,burger
Food/jalebi/215.jpg,jalebi
Food/dhokla/055.jpg,dhokla
Food/chai/057.jpg,chai
Food/pizza/004.jpg,pizza
Food/kadai_paneer/343.jpg,kadai_paneer
Food/chole_bhature/272.jpg,chole_bhature
Food/jalebi/064.jpg,jalebi
Food/fried_rice/230.jpg,fried_rice
Food/kulfi/035.jpg,kulfi
Food/chapati/112.jpg,chapati
Food/pizza/140.jpg,pizza
Food/chai/269.jpg,chai
Food/kadai_paneer/023.jpg,kadai_paneer
Food/pav_bhaji/255.jpg,pav_bhaji
Food/kulfi/036.jpg,kulfi
Food/chole_bhature/003.jpg,chole_bhature
Food/burger/088.jpg,burger
Food/pizza/121.jpg,pizza
Food/paani_puri/028.jpg,paani_puri
Food/dhokla/156.jpg,dhokla
Food/fried_rice/154.jpg,fried_rice
Food/chai/314.jpg,chai
Food/pav_bhaji/295.jpg,pav_bhaji
Food/chapati/145.jpg,chapati
Food/kaathi_rolls/217.jpg,rolls
Food/idli/308.jpg,idli
Food/jalebi/191.jpg,jalebi
Food/momos/017.jpg,momos
Food/butter_naan/172.jpg,butter_naan
Food/fried_rice/091.jpg,fried_rice
Food/pakode/075.jpg,pakode
Food/chole_bhature/083.jpg,chole_bhature
Food/chole_bhature/116.jpg,chole_bhature
Food/kadai_paneer/281.jpg,kadai_paneer
Food/kulfi/156.jpg,kulfi
Food/dhokla/114.jpg,dhokla
Food/butter_naan/061.jpg,butter_naan
Food/pav_bhaji/292.jpg,pav_bhaji
Food/kadai_paneer/227.jpg,kadai_paneer
Food/paani_puri/076.jpg,paani_puri
Food/samosa/131.jpg,samosa
Food/kulfi/177.jpg,kulfi
Food/butter_naan/073.jpg,butter_naan
Food/chai/307.jpg,chai
Food/masala_dosa/187.jpg,masala_dosa
Food/chole_bhature/037.jpg,chole_bhature
Food/paani_puri/124.jpg,paani_puri
Food/pav_bhaji/003.jpg,pav_bhaji
Food/momos/055.jpg,momos
Food/pizza/254.jpg,pizza
Food/burger/175.jpg,burger
Food/kadai_paneer/097.jpg,kadai_paneer
Food/chole_bhature/373.jpg,chole_bhature
Food/dhokla/267.jpg,dhokla
Food/idli/122.jpg,idli
Food/fried_rice/333.jpg,fried_rice
Food/chole_bhature/130.jpg,chole_bhature
Food/kadai_paneer/231.jpg,kadai_paneer
Food/butter_naan/025.jpg,butter_naan
Food/chapati/312.jpg,chapati
Food/dhokla/276.jpg,dhokla
Food/fried_rice/111.jpg,fried_rice
Food/chapati/326.jpg,chapati
Food/pav_bhaji/131.jpg,pav_bhaji
Food/kadai_paneer/067.jpg,kadai_paneer
Food/butter_naan/155.jpg,butter_naan
Food/momos/298.jpg,momos
Food/butter_naan/180.jpg,butter_naan
Food/kadai_paneer/126.jpg,kadai_paneer
Food/chai/316.jpg,chai
Food/fried_rice/284.jpg,fried_rice
Food/pizza/257.jpg,pizza
Food/kadai_paneer/198.jpg,kadai_paneer
Food/chai/068.jpg,chai
Food/chapati/251.jpg,chapati
Food/masala_dosa/158.jpg,masala_dosa
Food/chai/312.jpg,chai
Food/kaathi_rolls/015.jpg,rolls
Food/pizza/056.jpg,pizza
Food/pakode/099.jpg,pakode
Food/burger/243.jpg,burger
Food/paani_puri/098.jpg,paani_puri
Food/idli/130.jpg,idli
Food/momos/214.jpg,momos
Food/jalebi/279.jpg,jalebi
Food/idli/269.jpg,idli
Food/kadai_paneer/034.jpg,kadai_paneer
Food/chole_bhature/048.jpg,chole_bhature
Food/momos/118.jpg,momos
Food/momos/281.jpg,momos
Food/dhokla/279.jpg,dhokla
Food/burger/142.jpg,burger
Food/idli/238.jpg,idli
Food/butter_naan/318.jpg,butter_naan
Food/chole_bhature/140.jpg,chole_bhature
Food/idli/119.jpg,idli
Food/pakode/220.jpg,pakode
Food/kadai_paneer/057.jpg,kadai_paneer
Food/burger/276.jpg,burger
Food/jalebi/228.jpg,jalebi
Food/kadai_paneer/315.jpg,kadai_paneer
Food/kulfi/160.jpg,kulfi
Food/dal_makhani/077.jpg,dal_makhani
Food/dhokla/278.jpg,dhokla
Food/chapati/080.jpg,chapati
Food/pav_bhaji/317.jpg,pav_bhaji
Food/dhokla/123.jpg,dhokla
Food/jalebi/154.jpg,jalebi
Food/pakode/136.jpg,pakode
Food/dal_makhani/181.jpg,dal_makhani
Food/burger/006.jpg,burger
Food/pav_bhaji/299.jpg,pav_bhaji
Food/dal_makhani/179.jpg,dal_makhani
Food/momos/068.jpg,momos
Food/chai/340.jpg,chai
Food/pizza/095.jpg,pizza
Food/dhokla/169.jpg,dhokla
Food/dhokla/192.jpg,dhokla
Food/paani_puri/061.jpg,paani_puri
Food/kulfi/198.jpg,kulfi
Food/chai/137.jpg,chai
Food/chapati/343.jpg,chapati
Food/kulfi/046.jpg,kulfi
Food/chole_bhature/335.jpg,chole_bhature
Food/kadai_paneer/299.jpg,kadai_paneer
Food/kulfi/141.jpg,kulfi
Food/chai/235.jpg,chai
Food/masala_dosa/006.jpg,masala_dosa
Food/kaathi_rolls/203.jpg,rolls
Food/pizza/212.jpg,pizza
Food/idli/140.jpg,idli
Food/chole_bhature/182.jpg,chole_bhature
Food/samosa/190.jpg,samosa
Food/chapati/216.jpg,chapati
Food/chole_bhature/134.jpg,chole_bhature
Food/pav_bhaji/172.jpg,pav_bhaji
Food/masala_dosa/192.jpg,masala_dosa
Food/fried_rice/295.jpg,fried_rice
Food/chole_bhature/096.jpg,chole_bhature
Food/pizza/213.jpg,pizza
Food/chai/194.jpg,chai
Food/pav_bhaji/258.jpg,pav_bhaji
Food/kaathi_rolls/076.jpg,rolls
Food/kulfi/193.jpg,kulfi
Food/dal_makhani/141.jpg,dal_makhani
Food/fried_rice/242.jpg,fried_rice
Food/chole_bhature/297.jpg,chole_bhature
Food/chole_bhature/074.jpg,chole_bhature
Food/momos/258.jpg,momos
Food/masala_dosa/102.jpg,masala_dosa
Food/kadai_paneer/244.jpg,kadai_paneer
Food/pav_bhaji/007.jpg,pav_bhaji
Food/kaathi_rolls/091.jpg,rolls
Food/chai/209.jpg,chai
Food/dhokla/239.jpg,dhokla
Food/masala_dosa/094.jpg,masala_dosa
Food/paani_puri/040.jpg,paani_puri
Food/fried_rice/160.jpg,fried_rice
Food/dhokla/280.jpg,dhokla
Food/masala_dosa/109.jpg,masala_dosa
Food/dal_makhani/212.jpg,dal_makhani
Food/butter_naan/289.jpg,butter_naan
Food/dal_makhani/007.jpg,dal_makhani
Food/fried_rice/009.jpg,fried_rice
Food/masala_dosa/159.jpg,masala_dosa
Food/dhokla/050.jpg,dhokla
Food/masala_dosa/188.jpg,masala_dosa
Food/masala_dosa/229.jpg,masala_dosa
Food/kadai_paneer/079.jpg,kadai_paneer
Food/momos/096.jpg,momos
Food/pav_bhaji/158.jpg,pav_bhaji
Food/pizza/102.jpg,pizza
Food/butter_naan/279.jpg,butter_naan
Food/kaathi_rolls/273.jpg,rolls
Food/masala_dosa/028.jpg,masala_dosa
Food/masala_dosa/018.jpg,masala_dosa
Food/masala_dosa/201.jpg,masala_dosa
Food/kadai_paneer/325.jpg,kadai_paneer
Food/jalebi/037.jpg,jalebi
Food/pakode/143.jpg,pakode
Food/pav_bhaji/206.jpg,pav_bhaji
Food/pizza/151.jpg,pizza
Food/kulfi/034.jpg,kulfi
Food/pizza/052.jpg,pizza
Food/dal_makhani/117.jpg,dal_makhani
Food/kadai_paneer/036.jpg,kadai_paneer
Food/fried_rice/079.jpg,fried_rice
Food/kadai_paneer/129.jpg,kadai_paneer
Food/burger/196.jpg,burger
Food/kadai_paneer/133.jpg,kadai_paneer
Food/dhokla/229.jpg,dhokla
Food/chai/170.jpg,chai
Food/dhokla/254.jpg,dhokla
Food/chole_bhature/065.jpg,chole_bhature
Food/dal_makhani/127.jpg,dal_makhani
Food/idli/184.jpg,idli
Food/dal_makhani/008.jpg,dal_makhani
Food/pizza/178.jpg,pizza
Food/butter_naan/181.jpg,butter_naan
Food/kulfi/194.jpg,kulfi
Food/fried_rice/119.jpg,fried_rice
Food/momos/296.jpg,momos
Food/momos/044.jpg,momos
Food/kadai_paneer/318.jpg,kadai_paneer
Food/fried_rice/057.jpg,fried_rice
Food/dhokla/253.jpg,dhokla
Food/chai/200.jpg,chai
Food/pav_bhaji/298.jpg,pav_bhaji
Food/kulfi/123.jpg,kulfi
Food/momos/267.jpg,momos
Food/jalebi/150.jpg,jalebi
Food/samosa/041.jpg,samosa
Food/burger/147.jpg,burger
Food/kadai_paneer/355.jpg,kadai_paneer
Food/chapati/066.jpg,chapati
Food/pav_bhaji/111.jpg,pav_bhaji
Food/chole_bhature/133.jpg,chole_bhature
Food/jalebi/115.jpg,jalebi
Food/kaathi_rolls/056.jpg,rolls
Food/samosa/211.jpg,samosa
Food/idli/188.jpg,idli
Food/dal_makhani/059.jpg,dal_makhani
Food/chai/206.jpg,chai
Food/samosa/057.jpg,samosa
Food/kulfi/098.jpg,kulfi
Food/momos/110.jpg,momos
Food/chai/040.jpg,chai
Food/samosa/012.jpg,samosa
Food/dhokla/204.jpg,dhokla
Food/jalebi/080.jpg,jalebi
Food/chole_bhature/242.jpg,chole_bhature
Food/fried_rice/319.jpg,fried_rice
Food/samosa/011.jpg,samosa
Food/kadai_paneer/309.jpg,kadai_paneer
Food/pakode/033.jpg,pakode
Food/burger/082.jpg,burger
Food/pav_bhaji/240.jpg,pav_bhaji
Food/pav_bhaji/027.jpg,pav_bhaji
Food/kulfi/044.jpg,kulfi
Food/dhokla/168.jpg,dhokla
Food/butter_naan/043.jpg,butter_naan
Food/pakode/098.jpg,pakode
Food/pav_bhaji/177.jpg,pav_bhaji
Food/samosa/026.jpg,samosa
Food/chai/142.jpg,chai
Food/kadai_paneer/010.jpg,kadai_paneer
Food/burger/194.jpg,burger
Food/dal_makhani/078.jpg,dal_makhani
Food/fried_rice/029.jpg,fried_rice
Food/burger/144.jpg,burger
Food/burger/134.jpg,burger
Food/kadai_paneer/390.jpg,kadai_paneer
Food/momos/270.jpg,momos
Food/dal_makhani/069.jpg,dal_makhani
Food/burger/155.jpg,burger
Food/fried_rice/347.jpg,fried_rice
Food/chapati/379.jpg,chapati
Food/pakode/067.jpg,pakode
Food/dal_makhani/184.jpg,dal_makhani
Food/chai/232.jpg,chai
Food/kaathi_rolls/093.jpg,rolls
Food/kaathi_rolls/087.jpg,rolls
Food/chapati/186.jpg,chapati
Food/dhokla/164.jpg,dhokla
Food/chole_bhature/298.jpg,chole_bhature
Food/momos/314.jpg,momos
Food/chai/296.jpg,chai
Food/chole_bhature/194.jpg,chole_bhature
Food/masala_dosa/155.jpg,masala_dosa
Food/fried_rice/292.jpg,fried_rice
Food/kaathi_rolls/212.jpg,rolls
Food/chapati/256.jpg,chapati
Food/idli/235.jpg,idli
Food/pav_bhaji/285.jpg,pav_bhaji
Food/samosa/144.jpg,samosa
Food/kulfi/017.jpg,kulfi
Food/paani_puri/044.jpg,paani_puri
Food/chole_bhature/170.jpg,chole_bhature
Food/samosa/181.jpg,samosa
Food/fried_rice/196.jpg,fried_rice
Food/pakode/248.jpg,pakode
Food/kaathi_rolls/286.jpg,rolls
Food/kadai_paneer/316.jpg,kadai_paneer
Food/chai/225.jpg,chai
Food/dhokla/078.jpg,dhokla
Food/chapati/196.jpg,chapati
Food/kadai_paneer/032.jpg,kadai_paneer
Food/butter_naan/021.jpg,butter_naan
Food/burger/016.jpg,burger
Food/masala_dosa/197.jpg,masala_dosa
Food/butter_naan/109.jpg,butter_naan
Food/kadai_paneer/145.jpg,kadai_paneer
Food/dhokla/062.jpg,dhokla
Food/butter_naan/121.jpg,butter_naan
Food/chapati/362.jpg,chapati
Food/kadai_paneer/385.jpg,kadai_paneer
Food/samosa/066.jpg,samosa
Food/fried_rice/320.jpg,fried_rice
Food/chai/047.jpg,chai
Food/kadai_paneer/096.jpg,kadai_paneer
Food/masala_dosa/010.jpg,masala_dosa
Food/pav_bhaji/273.jpg,pav_bhaji
Food/kaathi_rolls/288.jpg,rolls
Food/butter_naan/095.jpg,butter_naan
Food/chapati/266.jpg,chapati
Food/kaathi_rolls/168.jpg,rolls
Food/kadai_paneer/369.jpg,kadai_paneer
Food/momos/134.jpg,momos
Food/chole_bhature/368.jpg,chole_bhature
Food/jalebi/171.jpg,jalebi
Food/dhokla/159.jpg,dhokla
Food/pakode/006.jpg,pakode
Food/idli/032.jpg,idli
Food/samosa/220.jpg,samosa
Food/chole_bhature/384.jpg,chole_bhature
Food/samosa/225.jpg,samosa
Food/pizza/105.jpg,pizza
Food/butter_naan/188.jpg,butter_naan
Food/fried_rice/173.jpg,fried_rice
Food/chole_bhature/120.jpg,chole_bhature
Food/dal_makhani/160.jpg,dal_makhani
Food/butter_naan/153.jpg,butter_naan
Food/pav_bhaji/098.jpg,pav_bhaji
Food/dhokla/231.jpg,dhokla
Food/butter_naan/049.jpg,butter_naan
Food/masala_dosa/222.jpg,masala_dosa
Food/masala_dosa/238.jpg,masala_dosa
Food/chapati/133.jpg,chapati
Food/dal_makhani/159.jpg,dal_makhani
Food/pizza/060.jpg,pizza
Food/momos/310.jpg,momos
Food/masala_dosa/178.jpg,masala_dosa
Food/momos/051.jpg,momos
Food/pav_bhaji/080.jpg,pav_bhaji
Food/pav_bhaji/271.jpg,pav_bhaji
Food/masala_dosa/232.jpg,masala_dosa
Food/burger/120.jpg,burger
Food/fried_rice/074.jpg,fried_rice
Food/chapati/308.jpg,chapati
Food/momos/063.jpg,momos
Food/pakode/017.jpg,pakode
Food/butter_naan/099.jpg,butter_naan
Food/chapati/053.jpg,chapati
Food/chole_bhature/172.jpg,chole_bhature
Food/pizza/132.jpg,pizza
Food/masala_dosa/278.jpg,masala_dosa
Food/chapati/076.jpg,chapati
Food/butter_naan/298.jpg,butter_naan
Food/pakode/237.jpg,pakode
Food/chai/153.jpg,chai
Food/chole_bhature/185.jpg,chole_bhature
Food/pav_bhaji/057.jpg,pav_bhaji
Food/momos/036.jpg,momos
Food/chole_bhature/388.jpg,chole_bhature
Food/burger/304.jpg,burger
Food/burger/091.jpg,burger
Food/idli/227.jpg,idli
Food/pakode/277.jpg,pakode
Food/idli/186.jpg,idli
Food/fried_rice/012.jpg,fried_rice
Food/dhokla/032.jpg,dhokla
Food/chai/257.jpg,chai
Food/kadai_paneer/319.jpg,kadai_paneer
Food/pakode/036.jpg,pakode
Food/pizza/215.jpg,pizza
Food/paani_puri/037.jpg,paani_puri
Food/momos/041.jpg,momos
Food/kaathi_rolls/124.jpg,rolls
Food/chapati/099.jpg,chapati
Food/chai/061.jpg,chai
Food/burger/205.jpg,burger
Food/pizza/170.jpg,pizza
Food/samosa/004.jpg,samosa
Food/kaathi_rolls/092.jpg,rolls
Food/kaathi_rolls/131.jpg,rolls
Food/pav_bhaji/220.jpg,pav_bhaji
Food/idli/042.jpg,idli
Food/jalebi/067.jpg,jalebi
Food/chapati/372.jpg,chapati
Food/momos/297.jpg,momos
Food/dhokla/140.jpg,dhokla
Food/kadai_paneer/105.jpg,kadai_paneer
Food/kaathi_rolls/077.jpg,rolls
Food/burger/230.jpg,burger
Food/pav_bhaji/212.jpg,pav_bhaji
Food/jalebi/199.jpg,jalebi
Food/chapati/155.jpg,chapati
Food/chai/330.jpg,chai
Food/paani_puri/106.jpg,paani_puri
Food/pizza/168.jpg,pizza
Food/pav_bhaji/162.jpg,pav_bhaji
Food/samosa/001.jpg,samosa
Food/samosa/080.jpg,samosa
Food/dhokla/048.jpg,dhokla
Food/momos/174.jpg,momos
Food/kulfi/103.jpg,kulfi
Food/idli/083.jpg,idli
Food/pav_bhaji/061.jpg,pav_bhaji
Food/chai/025.jpg,chai
Food/chai/267.jpg,chai
Food/kulfi/203.jpg,kulfi
Food/burger/058.jpg,burger
Food/kulfi/145.jpg,kulfi
Food/chai/353.jpg,chai
Food/chole_bhature/059.jpg,chole_bhature
Food/jalebi/008.JPG,jalebi
Food/samosa/143.jpg,samosa
Food/samosa/162.jpg,samosa
Food/dhokla/056.jpg,dhokla
Food/pakode/180.jpg,pakode
Food/chole_bhature/024.jpg,chole_bhature
Food/fried_rice/294.jpg,fried_rice
Food/chole_bhature/287.jpg,chole_bhature
Food/chole_bhature/259.jpg,chole_bhature
Food/kaathi_rolls/018.jpg,rolls
Food/dhokla/238.jpg,dhokla
Food/chai/193.jpg,chai
Food/masala_dosa/174.jpg,masala_dosa
Food/pakode/199.jpg,pakode
Food/idli/105.jpg,idli
Food/pakode/140.jpg,pakode
Food/kadai_paneer/094.jpg,kadai_paneer
Food/chapati/341.jpg,chapati
Food/fried_rice/322.jpg,fried_rice
Food/dal_makhani/057.jpg,dal_makhani
Food/butter_naan/029.jpg,butter_naan
Food/dal_makhani/017.jpg,dal_makhani
Food/burger/094.jpg,burger
Food/chai/377.jpg,chai
Food/kulfi/075.jpg,kulfi
Food/kulfi/069.jpg,kulfi
Food/burger/207.jpg,burger
Food/kaathi_rolls/166.jpg,rolls
Food/butter_naan/230.jpg,butter_naan
Food/chai/362.jpg,chai
Food/chole_bhature/231.jpg,chole_bhature
Food/jalebi/124.jpg,jalebi
Food/chai/104.jpg,chai
Food/fried_rice/112.jpg,fried_rice
Food/kulfi/065.jpg,kulfi
Food/pakode/091.jpg,pakode
Food/masala_dosa/098.jpg,masala_dosa
Food/chole_bhature/055.jpg,chole_bhature
Food/masala_dosa/060.jpg,masala_dosa
Food/dal_makhani/233.jpg,dal_makhani
Food/pizza/226.jpg,pizza
Food/masala_dosa/065.jpg,masala_dosa
Food/fried_rice/236.jpg,fried_rice
Food/pakode/104.jpg,pakode
Food/chapati/220.jpg,chapati
Food/dhokla/197.jpg,dhokla
Food/chai/221.jpg,chai
Food/jalebi/160.jpg,jalebi
Food/chai/015.jpg,chai
Food/momos/014.jpg,momos
Food/pav_bhaji/176.jpg,pav_bhaji
Food/dal_makhani/252.jpg,dal_makhani
Food/momos/034.jpg,momos
Food/pakode/167.jpg,pakode
Food/samosa/044.jpg,samosa
Food/pizza/064.jpg,pizza
Food/dhokla/187.jpg,dhokla
Food/chapati/262.jpg,chapati
Food/pav_bhaji/083.jpg,pav_bhaji
Food/momos/048.jpg,momos
Food/chapati/261.jpg,chapati
Food/masala_dosa/180.jpg,masala_dosa
Food/pakode/244.jpg,pakode
Food/chole_bhature/283.jpg,chole_bhature
Food/kaathi_rolls/107.jpg,rolls
Food/chai/186.jpg,chai
Food/butter_naan/271.jpg,butter_naan
Food/fried_rice/203.jpg,fried_rice
Food/chai/160.jpg,chai
Food/idli/087.jpg,idli
Food/jalebi/175.jpg,jalebi
Food/kadai_paneer/308.jpg,kadai_paneer
Food/pizza/253.jpg,pizza
Food/kadai_paneer/074.jpg,kadai_paneer
Food/chapati/265.jpg,chapati
Food/pakode/166.jpg,pakode
Food/kadai_paneer/109.jpg,kadai_paneer
Food/kaathi_rolls/159.jpg,rolls
Food/chole_bhature/251.jpg,chole_bhature
Food/butter_naan/053.jpg,butter_naan
Food/kaathi_rolls/211.jpg,rolls
Food/pav_bhaji/073.jpg,pav_bhaji
Food/jalebi/123.jpg,jalebi
Food/chole_bhature/232.jpg,chole_bhature
Food/butter_naan/128.jpg,butter_naan
Food/samosa/208.jpg,samosa
Food/dhokla/282.jpg,dhokla
Food/chole_bhature/017.jpg,chole_bhature
Food/jalebi/057.jpg,jalebi
Food/dal_makhani/091.jpg,dal_makhani
Food/samosa/128.jpg,samosa
Food/pav_bhaji/321.jpg,pav_bhaji
Food/pakode/239.jpg,pakode
Food/butter_naan/190.jpg,butter_naan
Food/paani_puri/016.jpg,paani_puri
Food/dal_makhani/112.jpg,dal_makhani
Food/pizza/175.jpg,pizza
Food/chai/325.jpg,chai
Food/masala_dosa/209.jpg,masala_dosa
Food/paani_puri/068.jpg,paani_puri
Food/kadai_paneer/396.jpg,kadai_paneer
Food/idli/225.jpg,idli
Food/dhokla/202.jpg,dhokla
Food/jalebi/005.jpg,jalebi
Food/chai/004.jpg,chai
Food/momos/282.jpg,momos
Food/kadai_paneer/233.jpg,kadai_paneer
Food/pav_bhaji/195.jpg,pav_bhaji
Food/masala_dosa/184.jpg,masala_dosa
Food/burger/038.jpg,burger
Food/burger/170.jpg,burger
Food/chole_bhature/239.jpg,chole_bhature
Food/chai/231.jpg,chai
Food/kaathi_rolls/171.jpg,rolls
Food/butter_naan/178.jpg,butter_naan
Food/chapati/136.jpg,chapati
Food/pakode/258.jpg,pakode
Food/chapati/160.jpg,chapati
Food/dal_makhani/045.jpg,dal_makhani
Food/burger/098.jpg,burger
Food/pav_bhaji/323.jpg,pav_bhaji
Food/pizza/147.jpg,pizza
Food/dal_makhani/270.jpg,dal_makhani
Food/chole_bhature/052.jpg,chole_bhature
Food/masala_dosa/022.jpg,masala_dosa
Food/kadai_paneer/238.jpg,kadai_paneer
Food/dal_makhani/010.jpg,dal_makhani
Food/chai/075.jpg,chai
Food/momos/228.jpg,momos
Food/pakode/026.jpg,pakode
Food/kadai_paneer/289.jpg,kadai_paneer
Food/fried_rice/229.jpg,fried_rice
Food/kaathi_rolls/075.jpg,rolls
Food/masala_dosa/256.jpg,masala_dosa
Food/fried_rice/197.jpg,fried_rice
Food/chole_bhature/031.jpg,chole_bhature
Food/kulfi/040.jpg,kulfi
Food/fried_rice/083.jpg,fried_rice
Food/chapati/313.jpg,chapati
Food/kadai_paneer/218.jpg,kadai_paneer
Food/fried_rice/139.jpg,fried_rice
Food/fried_rice/142.jpg,fried_rice
Food/kulfi/032.jpg,kulfi
Food/chole_bhature/314.jpg,chole_bhature
Food/fried_rice/219.jpg,fried_rice
Food/pav_bhaji/033.jpg,pav_bhaji
Food/momos/222.jpg,momos
Food/pav_bhaji/088.jpg,pav_bhaji
Food/fried_rice/068.jpg,fried_rice
Food/idli/153.jpg,idli
Food/masala_dosa/120.jpg,masala_dosa
Food/chapati/027.jpg,chapati
Food/dal_makhani/034.jpg,dal_makhani
Food/butter_naan/177.jpg,butter_naan
Food/paani_puri/108.jpg,paani_puri
Food/pizza/188.jpg,pizza
Food/momos/211.jpg,momos
Food/butter_naan/323.jpg,butter_naan
Food/kulfi/226.jpg,kulfi
Food/samosa/230.jpg,samosa
Food/pakode/275.jpg,pakode
Food/chapati/063.jpg,chapati
Food/chole_bhature/102.jpg,chole_bhature
Food/masala_dosa/099.jpg,masala_dosa
Food/burger/001.jpg,burger
Food/masala_dosa/038.jpg,masala_dosa
Food/jalebi/237.jpg,jalebi
Food/pizza/191.jpg,pizza
Food/pav_bhaji/058.jpg,pav_bhaji
Food/chole_bhature/075.jpg,chole_bhature
Food/chapati/401.jpg,chapati
Food/kaathi_rolls/070.jpg,rolls
Food/dhokla/161.jpg,dhokla
Food/kulfi/176.jpg,kulfi
Food/idli/014.JPG,idli
Food/dal_makhani/137.jpg,dal_makhani
Food/chapati/322.jpg,chapati
Food/pizza/046.jpg,pizza
Food/kaathi_rolls/052.jpg,rolls
Food/dhokla/277.jpg,dhokla
Food/idli/173.jpg,idli
Food/chapati/144.jpg,chapati
Food/paani_puri/075.jpg,paani_puri
Food/kaathi_rolls/188.jpg,rolls
Food/pav_bhaji/143.jpg,pav_bhaji
Food/fried_rice/028.jpg,fried_rice
Food/chapati/397.jpg,chapati
Food/pav_bhaji/070.jpg,pav_bhaji
Food/chai/143.jpg,chai
Food/dhokla/006.jpg,dhokla
Food/kadai_paneer/189.jpg,kadai_paneer
Food/pizza/164.jpg,pizza
Food/jalebi/224.jpg,jalebi
Food/kadai_paneer/344.jpg,kadai_paneer
Food/momos/029.jpg,momos
Food/masala_dosa/297.jpg,masala_dosa
Food/chole_bhature/025.jpg,chole_bhature
Food/masala_dosa/137.jpg,masala_dosa
